Q1322662	Principality of Chernigov		Principality of Chernigov
Q2596884	Principality of Drutsk		Principality of Drutsk
Q2135462	Principality of Halberstadt		Principality of Halberstadt
Q107380	Principality of Lippe		Principality of Lippe
Q2662372	Principality of Minsk		Principality of Minsk
Q3403552	Principality of Nassau-Orange-Fulda		Principality of Nassau-Orange-Fulda
Q517333	Principality of Polotsk		Principality of Polotsk
Q2618121	Principality of Samos		Principality of Samos
Q1549254	Principality of Seborga		Principality of Seborga
Q2621010	Principality of Vitebsk		Principality of Vitebsk
Q1001512	Priobye		Priobye
Q7245523	Priory of St. Thomas nr. Stafford		Priory of St. Thomas near Stafford
Q576434	Prix de Rome	French scholarship for arts students	Prix de Rome
Q717132	Priyutnensky District		Priyutnensky District
Q4379447	Priyutnoye, Kalmykia		Priyutnoye, Republic of Kalmykia
Q3500294	Probošt's mechanical Christmas crib		Probošt's mechanical Christmas crib
Q7247331	Procession of Ants	artwork by David Bowen	Procession of Ants
Q12066473	Professor Joseph Henry	artwork by William Wetmore Story	Professor Joseph Henry
Q778412	Pro Football Hall of Fame		Pro Football Hall of Fame
Q2003829	Progress	settlement in the Amur Oblast	Progress, Amur Oblast
Q258359	Prokhorovka, Belgorod Oblast		Prokhorovka, Belgorod Oblast
Q184147	Prokopyevsk		Prokopyevsk
Q7250285	Prophet Mohammad Museum		Prophet Mohammad Museum
Q152750	Protectorate of Bohemia and Moravia		Protectorate of Bohemia and Moravia
Q184193	Protvino		Protvino
Q18383	Providence	capital city of Rhode Island, United States of America	Providence, Rhode Island
Q7252447	Providence Island colony		Providence Island colony
Q51587	Providencia		Providencia, Chile
Q1014296	Provideniya		Provideniya
Q81803	Province of Badajoz	province of western Spain	Province of Badajoz
Q848831	Province of Brabant	province of Belgium until its splitting in 1995	Province of Brabant
Q1121436	Province of Canada	19th century UK colony in North America	Province of Canada
Q15268768	Province of East Prussia		Province of East Prussia
Q16167	Province of Fermo	province of Italy	Province of Fermo
Q819125	Province of Hanover	the name of a Prussian province	Province of Hanover
Q639593	Province of Jülich-Cleves-Berg		Province of Jülich-Cleves-Berg
Q2452027	Province of Maryland	English, from 1707, British, possession in North America between 1664 and 1776	Province of Maryland
Q15121	Province of Milan	province in the Lombardy region, Italy	Province of Milan
Q2335128	Province of New Jersey	English, from 1707, British, possession in North America between 1664 and 1776	Province of New Jersey
Q2475732	Province of Pennsylvania	English, from 1707, British, possession in North America between 1681 and 1776	Province of Pennsylvania
Q2615977	Province of Pomerania		Province of Pomerania (1653–1815)
Q836689	Province of Pomerania		Province of Pomerania (1815–1945)
Q635253	Province of Posen		Province of Posen
Q675291	Province of Prussia		Province of Prussia
Q340210	Province of Saxony		Province of Saxony
Q829718	Province of Westphalia		Province of Westphalia
Q1072362	Provisional Revolutionary Government of the Republic of South Vietnam		Provisional Revolutionary Government of the Republic of South Vietnam
Q881589	Prüfening Abbey		Prüfening Abbey
Q334114	Prüm Abbey		Prüm Abbey
Q317261	Prussian Homage	painting by Jan Matejko	Prussian Homage (painting)
Q271	Prytanée National Militaire	French military school	Prytanée National Militaire
Q1458686	Pskov Governorate		Pskov Governorate
Q4383033	Pskov Viceroyalty		Pskov Viceroyalty
Q7256248	Psychiatry: An Industry of Death		Psychiatry: An Industry of Death
Q3068019	Puan	Town in the province of Buenos Aires, Argentina	Puan, Buenos Aires
Q217071	Pucallpa	capital city of Ucayali, Peru	Pucallpa
Q2062241	Pucará de Tilcara		Pucará de Tilcara
Q184258	Puchezh	town in Russia	Puchezh
Q51591	Pudahuel	commune of Chile	Pudahuel
Q184225	Pudozh		Pudozh
Q3535371	Pudukkottai State		Pudukkottai state
Q79923	Puebla	state of Mexico	Puebla
Q7258492	Puellae	artwork by Magdalena Abakanowicz	Puellae
Q2636535	Puerto Casado	district of Alto Paraguay	Puerto Casado
Q693487	Puerto Plata Province	province of the Dominican Republic	Puerto Plata province
Q1183	Puerto Rico	unincorporated territory of the United States	Puerto Rico
Q6033864	Puerto Rico Museum of Contemporary Art		Puerto Rico Museum of Contemporary Art
Q184220	Pugachyov		Pugachyov
Q3647970	Pukara de La Compañia		Pukara of La Compañía
Q2988995	Pukará de Quitor		Pukará de Quitor
Q7260440	Punkt Ø		Punkt Ø
Q603592	Punta Alta	City in Buenos Aires Province, Argentina	Punta Alta
Q2931413	Punta della Dogana	the triangular point where the Grand Canal meets the Giudecca Canal, its buildings, and the art gallery at the triangle's tip	Punta della Dogana
Q53122	Pusan National University		Pusan National University
Q184346	Pushchino		Pushchino
Q7947	Pushkin	town belonging to Saint Petersburg, Russia	Pushkin, Saint Petersburg
Q4872	Pushkin Museum	museum of European art in Moscow	Pushkin Museum
Q184242	Pustoshka	town in Russia	Pustoshka, Pustoshkinsky District, Pskov Oblast
Q1688000	Pustozyorsk		Pustozyorsk
Q4384222	Putevye Usadby 1331 km		Putevye Usadby 1331 km
Q1990436	Putten railway station		Putten railway station
Q12694	Puy-de-Dôme	French department	Puy-de-Dôme
Q845396	Pyramiden	Russian settlement on Svalbard	Pyramiden
Q7263204	Pyra, Russia		Pyra, Russia
Q12703	Pyrénées-Atlantiques	departement in Aquitaine, France	Pyrénées-Atlantiques
Q12709	Pyrénées-Orientales	department of southern France	Pyrénées-Orientales
Q1857990	Pyrohiv	neighborhood in Kiev, Ukraine	Pyrohiv
Q15727	Python	roller coaster	Python (Efteling)
Q184391	Pyt-Yakh		Pyt-Yakh
Q189326	Qajar dynasty		Qajar dynasty
Q1857888	Qal'at Ja'bar	castle in Ar-Raqqah Governorate, Syria	Qal'at Ja'bar
Q7267111	Qatar Museums Authority		Qatar Museums Authority
Q1361436	Qatar National Library		Qatar National Library
Q7267348	Qdeir		Qdeir
Q8733	Qing dynasty	last imperial dynasty of China	Qing dynasty
Q1146988	quai d'Orsay	thoroughfare in Paris, France	Quai d'Orsay
Q202775	Qu'aiti		Qu'aiti
Q4218496	Quantum Cloud	sculpture by Antony Gormley	Quantum Cloud
Q176	Quebec	province of Canada	Quebec
Q868911	Queen Califia's Magical Circle		Queen Califia's Magical Circle
Q7270340	Queen Elizabeth Hospital	hospital at King's Park in Kowloon, Hong Kong	Queen Elizabeth Hospital (Hong Kong)
Q530084	Queen Elizabeth National Park	national park in Uganda	Queen Elizabeth National Park
Q2239182	Queen Juliana Bridge		Queen Juliana Bridge
Q1434767	Queen's Gallery		Queen's Gallery
Q36074	Queensland	state of Australia	Queensland
Q14935546	Queensland Air Museum		Queensland Air Museum
Q7270900	Queensland Art Gallery		Queensland Art Gallery
Q7270943	Queensland Gallery of Modern Art		Queensland Gallery of Modern Art
Q7270964	Queensland Maritime Museum		Queensland Maritime Museum
Q1320229	Queens Museum of Art	art museum in New York, New York	Queens Museum
Q7270061	Queen's Park	county cricket ground located in Chesterfield, Derbyshire, England	Queen's Park, Chesterfield
Q610600	Queenstown	city in Eastern Cape Province, South Africa	Queenstown, Eastern Cape
Q7270538	Queen Victoria Museum and Art Gallery		Queen Victoria Museum and Art Gallery
Q7270543	Queen Victoria Statue		Queen Victoria Statue, Bristol
Q79754	Querétaro	state of Mexico	Querétaro
Q497181	Questacon		Questacon
Q13872	Quezon	province of the Philippines	Quezon
Q2697798	Quillo District		Quillo District
Q7272020	Quilt Museum and Gallery		Quilt Museum and Gallery
Q3927859	Quincy Historical Society		Quincy Historical Society
Q56112	Quinta de Tilcoco		Quinta de Tilcoco
Q2416235	Quintino Bocaiúva		Quintino Bocaiúva, Rio de Janeiro
Q223399	Qumran		Qumran
Q1327341	Quttinirpaaq National Park		Quttinirpaaq National Park
Q1796231	R1	nuclear reactor in Sweden	R1 (nuclear reactor)
Q4306366	RAAF Museum		RAAF Museum
Q7274989	RAAF Wagga Heritage Centre		RAAF Wagga Heritage Centre
Q7278389	Raahe Museum	museum in Raahe, Finland	Raahe Museum
Q309164	Ra'anana	city in Israel	Ra'anana
Q7278652	Rabboni	artwork by Gutzon Borglum	Rabboni (sculpture)
Q1069835	Rabwah		Rabwah
Q25302	Racibórz	town in Poland	Racibórz
Q1679636	Råcksta metro station	metro station in western Stockholm	Råcksta metro station
Q1753248	Racławice Panorama	monumental cycloramic painting depicting the Battle of Racławice	Racławice Panorama
Q568797	Radeberger Brewery's		Radeberger Brewery
Q1363780	Rådhuset metro station	metro station on Kungsholmen Stockholm	Rådhuset metro station
Q4354699	Radiation Laboratory	Radiation Laboratory at the Massachusetts Institute of Technology	Radiation Laboratory (MIT)
Q1637118	Radio Libertaire	radio station of the French Anarchist Federation	Radio Libertaire
Q3417076	Radley College	Public school in Oxfordshire, England	Radley College
Q1186184	Rådmansgatan metro station	metro station in central Stockholm	Rådmansgatan metro station
Q2532795	Radom Governorate		Radom Governorate
Q7281699	Radstock Museum		Radstock Museum
Q184537	Raduzhny		Raduzhny, Vladimir Oblast
Q184562	Raduzhny		Raduzhny, Khanty-Mansi Autonomous Okrug
Q7275481	RAF Millom Museum		RAF Millom Museum
Q1811800	Rågsved metro station	metro station in southern Stockholm	Rågsved metro station
Q3404565	Rahmi M. Koç Museum		Rahmi M. Koç Museum
Q7283899	Rail Motor Society		Rail Motor Society
Q7284085	Railroad and Transportation Museum of El Paso		Railroad and Transportation Museum of El Paso
Q7284064	Railroad Museum of Oklahoma		Railroad Museum of Oklahoma
Q3417702	Railroad Museum of Pennsylvania		Railroad Museum of Pennsylvania
Q7284140	Railway Coastal Museum		Railway Coastal Museum
Q15221485	Railway Mixed Higher Secondary School, Golden Rock, Tiruchirappalli	A higher secondary school in Tiruchirappalli	Railway Mixed Higher Secondary School, Golden Rock, Tiruchirappalli
Q304972	Railway Museum		Railway Museum, Belgrade
Q846106	Railway Museum	railway museum in Saitama, Saitama, Japan	Railway Museum (Saitama)
Q7284354	Railworld		Railworld
Q7284671	Rainbow Machine	artwork by Joseph Burlini	Rainbow Machine
Q112698	Rains County	county in Texas, USA	Rains County, Texas
Q702665	Raising a flag over the Reichstag		Raising a flag over the Reichstag
Q955176	Rajalakshmi Engineering College	private engineering/management college in Thandalam, Sriperumbudur near Chennai, Tamil Nadu, India.	Rajalakshmi Engineering College
Q7385867	Rákóczi Museum, Tekirdağ		Rákóczi Museum, Tekirdağ
Q7386068	Rålambshovsparken	park on Kungsholmen in Stockholm, Sweden	Rålambshovsparken
Q1326393	Rambergsvallen		Rambergsvallen
Q1428272	Ramburg		Ramburg
Q163643	Ramenskoye		Ramenskoye, Moscow Oblast
Q3454186	Rampur State		Rampur State
Q7290101	Ramsagar National Park		Ramsagar National Park
Q7291163	Rancho Petaluma Adobe	historic house in California	Rancho Petaluma Adobe
Q861141	RAND Corporation		RAND Corporation
Q744437	Randfontein		Randfontein
Q507943	Randolph County	county in North Carolina, United States of America	Randolph County, North Carolina
Q2170906	Randvaal		Randvaal
Q981541	Rankin	city in Texas, USA	Rankin, Texas
Q1466242	Ranthambore National Park	Wildlife sanctuary in northern India	Ranthambore National Park
Q688539	Rapperswil	town on Lake Zurich, part of Rapperswil-Jona, Canton of St. Gallen, Switzerland	Rapperswil
Q170024	Ras al-Khaimah	emirate of United Arab Emirates	Ras al-Khaimah
Q1016478	Rásonysápberencs		Rásonysápberencs
Q193269	Rasskazovo		Rasskazovo
Q7386074	Råsunda IP		Råsunda IP
Q2133283	RaumZeitLabor	Hackerspace at Mannheim	RaumZeitLabor
Q7296401	Raven Hill Discovery Center		Raven Hill Discovery Center
Q589056	Ravenstein, Netherlands		Ravenstein, Netherlands
Q2517509	Rawa Voivodeship		Rawa Voivodeship
Q184617	Raychikhinsk		Raychikhinsk
Q7298338	Ray of Light		Ray of Light (sculpture)
Q4388265	Razvilka, Moscow Oblast		Razvilka, Moscow Oblast
Q7273331	R.D. Whitehead Monument	artwork by Sigvald Asbjørnsen	R. D. Whitehead Monument
Q111851	Reagan County	county in Texas, USA	Reagan County, Texas
Q1322403	Real Academia de Bellas Artes de San Fernando		Real Academia de Bellas Artes de San Fernando
Q1056293	Real Hospicio de San Fernando	historic building in Madrid, Spain, site of city museum	Real Hospicio de San Fernando
Q38500	Rearguard Falls Provincial Park		Rearguard Falls Provincial Park
Q7301484	Reason Foundation		Reason Foundation
Q2498401	Red Castle Museum		Red Castle Museum
Q2514168	Reddersburg		Reddersburg
Q7305635	Reddish House	house in the village of Broad Chalke in Wiltshire	Reddish House
Q7304062	Red Dragon Centre	an indoor entertainment complex in southern Cardiff	Red Dragon Centre
Q7305877	Redgranite Correctional Institution		Redgranite Correctional Institution
Q1814467	Redpath Museum	museum of natural history in Montreal, Quebec, Canada	Redpath Museum
Q2032545	Red River Colony	colonization project	Red River Colony
Q7304873	Red River Valley Museum		Red River Valley Museum
Q7306247	Reds Legends of Crosley Field		Reds Legends of Crosley Field
Q7306499	Redwood Empire Food Bank	food bank	Redwood Empire Food Bank
Q7306500	Redwood Empire Ice Arena	ice rick in Santa Rosa, California	Redwood Empire Ice Arena
Q112550	Reeves County	county in Texas, USA	Reeves County, Texas
Q7307096	Referee	artwork by Tom Queoff	Referee (Queoff)
Q617472	Reftinsky		Reftinsky
Q2978	Regensburg	town in Bavaria, Germany	Regensburg
Q7308998	Regional Archives in Lund		Regional Archives in Lund
Q7309131	Regional Railway Museum		Regional Railway Museum, Chennai
Q7309144	Regional Science Centre, Bhopal		Regional Science Centre, Bhopal
Q2139012	Rehoboth	former bantustan in South-West Africa (now Namibia)	Rehoboth (homeland)
Q581762	Reichenstein Castle		Reichenstein Castle (Trechtingshausen)
Q683914	Reichenstein Castle		Reichenstein Castle (Arlesheim)
Q512552	Reichsgericht	highest court in Germany from 1879 to 1945	Reichsgericht
Q1013644	Reifenstein Castle		Reifenstein Castle
Q2916652	Re'im	secular kibbutz in southern Israel	Re'im
Q7310179	Reimersholmsbron	bridge between Södermalm and Reimersholme in Stockholm, Sweden	Reimersholmsbron
Q1775850	Reinfeld Abbey		Reinfeld Abbey
Q320479	Reinhardstein Castle		Reinhardstein Castle
Q158876	Reinickendorf	borough of Berlin, Germany	Reinickendorf
Q2091798	Reisa National Park		Reisa National Park
Q2208947	Reitz	town in the Free State, South Africa	Reitz, Free State
Q277316	Rembrandt House Museum		Rembrandt House Museum
Q7276351	REME Museum of Technology		REME Museum of Technology
Q14874890	Remington Carriage Museum		Remington Carriage Museum
Q334124	Remiremont Abbey	abbey located in Vosges, in France	Remiremont Abbey
Q7312383	Renaissance	artwork by David Bakalar	Renaissance (Bakalar)
Q2143255	Renaissance Society		Renaissance Society
Q1074117	Renmin University of China	research university in Haidian District, Beijing, China	Renmin University of China
Q7313480	Rensselaer County Historical Society		Rensselaer County Historical Society
Q49211	Rensselaer Polytechnic Institute	private research university in Troy, New York, United States	Rensselaer Polytechnic Institute
Q564809	Republic of Acre	1899-1903 separatist republic in South America	Republic of Acre
Q1108659	Republic of Benin		Republic of Benin (1967)
Q2313140	Republic of Bouillon		Republic of Bouillon
Q865	Republic of China	country in Asia	Taiwan
Q7314439	Republic of China Presidential Museum		Republic of China Presidential Museum
Q2712121	Republic of Connaught		Republic of Connacht
Q714006	Republic of Ezo		Republic of Ezo
Q148540	Republic of Florence	former Italian city-state (1115–1532)	Republic of Florence
Q174306	Republic of Genoa	former Italian state (1005–1797)	Republic of Genoa
Q1057542	Republic of Hawaii		Republic of Hawaii
Q3304333	Republic of Indian Stream		Republic of Indian Stream
Q544630	Republic of Maryland		Republic of Maryland
Q3499107	Republic of Negros		Republic of Negros
Q630882	Republic of New Granada		Republic of New Granada
Q208169	Republic of Ragusa		Republic of Ragusa
Q1044668	Republic of Rose Island	former micronation in the Adriatic Sea	Republic of Rose Island
Q2412900	Republic of Salé		Republic of Salé
Q2037576	Republic of San Marco		Republic of San Marco
Q2014442	Republic of the Rio Grande		Republic of the Rio Grande
Q797422	Republic of Upper Volta		Republic of Upper Volta
Q4948	Republic of Venice	former state in in Northeastern Italy (697–1797)	Republic of Venice
Q13258120	Republic of West Florida	short-lived 1810 republic in North America	Republic of West Florida
Q2562456	Republic of West Papua		Republic of West Papua
Q840667	Research Institute for Mathematical Sciences		Research Institute for Mathematical Sciences
Q7315420	Residencia Armstrong-Poventud		Residencia Armstrong-Poventud
Q10651276	Restauranten		Restauranten
Q4393697	Retinskoye		Retinskoye
Q3428321	Reuben H. Fleet Science Center		Reuben H. Fleet Science Center
Q7317569	Reunion	public sculpture by Don Gummer	Reunion (Gummer)
Q2175409	Reussenstein Castle		Reussenstein Castle
Q3085	Reutlingen	German city	Reutlingen
Q193277	Revda		Revda, Sverdlovsk Oblast
Q1025350	Revda, Murmansk Oblast		Revda, Murmansk Oblast
Q5291798	Reynolda House Museum of American Art	museum in Salem, North Carolina	Reynolda House Museum of American Art
Q2147196	Reynolds-Alberta Museum	museum of transportation, aviation, agriculture, and industry in Wetaskiwin, Alberta, Canada	Reynolds-Alberta Museum
Q193288	Rezh		Rezh
Q881783	Rheda		Rheda, Germany
Q269667	Rheinfelden	municipality in the canton Aargau, Switzerland	Rheinfelden
Q567643	Rheinfels Castle		Rheinfels Castle
Q7907	Rheingau-Taunus-Kreis	district in Hesse, Germany	Rheingau-Taunus-Kreis
Q698162	Rhine Province		Rhine Province
Q541095	Rhin-et-Moselle	former French department (1797-1814)	Rhin-et-Moselle
Q1387	Rhode Island	Eastern coastal state of the United States of America	Rhode Island
Q49208	Rhode Island School of Design	Private art and design college in Providence, Rhode Island	Rhode Island School of Design
Q2148186	Rhode Island School of Design Museum	art  & design museum in Providence, Rhode Island	Rhode Island School of Design Museum
Q46130	Rhône	French department	Rhône (department)
Q2236821	Rhône-et-Loire		Rhône-et-Loire
Q1889901	Rhyolite		Rhyolite, Nevada
Q3934201	Riachuelo		Riachuelo, Rio de Janeiro
Q2216591	Ricardo Brennand Institute	art museum in Recife, Brazil	Ricardo Brennand Institute
Q4991974	Rica Talk Hotel		Rica Talk Hotel
Q7323031	Rice Northwest Museum of Rocks and Minerals		Rice Northwest Museum of Rocks and Minerals
Q7323875	Richard B. Russell Library for Political Research and Studies		Richard B. Russell Library for Political Research and Studies
Q7324819	Richard Coeur de Lion	sculpture by Carlo Marochetti	Richard Coeur de Lion (statue)
Q1471757	Richards Bay		Richards Bay
Q489762	Richardson County	county in Nebraska, United States	Richardson County, Nebraska
Q7330730	Richmond	place in Northern Cape, South Africa	Richmond, Northern Cape
Q961272	Richmond	city in Texas, United States of America	Richmond, Texas
Q985819	Richmond	town in KwaZulu-Natal, South Africa	Richmond, KwaZulu-Natal
Q7330873	Richmond Hill Heritage Centre		Richmond Hill Heritage Centre
Q15272521	Richmond Vale Railway Museum		Richmond Vale Railway Museum
Q479965	Rickmer Rickmers		Rickmer Rickmers
Q657118	Riddarholm Church	medieval church building in Stockholm, Sweden	Riddarholm Church
Q7332355	Riddarholmsbron	bridge between Riddarholmen and Gamla stan in Stockholm, Sweden	Riddarholmsbron
Q1021895	Riebeek West		Riebeek West
Q13360672	Rieger Orgelbau	Austrian firm of organ builders	Rieger Orgelbau
Q1412464	Rieskrater Museum		Rieskrater Museum
Q1400792	Rietburg		Rietburg
Q37102	Rif Republic		Rif Republic
Q2152796	Riga Motor Museum		Riga Motor Museum
Q224680	Rigi Railways		Rigi Railways
Q1153275	RIKEN	scientific research institute in Japan	RIKEN
Q3736901	Rikolatva		Rikolatva
Q7334096	Riksbron	bridge between Helgeandsholmen and Norrmalm in Stockholm, Sweden	Riksbron
Q1181277	Rimersburg	borough in Pennsylvania, United States of America	Rimersburg, Pennsylvania
Q1851916	Rimnersvallen		Rimnersvallen
Q205774	Ringhals Nuclear Power Plant		Ringhals Nuclear Power Plant
Q960829	Ringve Museum		Ringve Museum
Q2154226	Rinkeby metro station	metro station in northern Stockholm	Rinkeby metro station
Q8678	Rio de Janeiro	city in Brazil	Rio de Janeiro
Q7335202	Rio Grande		Rio Grande (company)
Q16596	Río Negro Department	department of Uruguay	Río Negro Department
Q15961512	Rio Tinto Alcan Planetarium		Rio Tinto Alcan Planetarium
Q1594130	Rischmannshof Heath Museum		Rischmannshof Heath Museum
Q7335884	Rise		Rise (sculpture)
Q201051	Rishon LeZion	city in Israel	Rishon LeZion
Q2036394	Rissne metro station	metro station in Sundbyberg northwest of Stockholm	Rissne metro station
Q727557	Ristigouche Ecological Reserve		Ristigouche Ecological Reserve
Q2149622	Rivadavia Department	in the Buenos Aires Province, Argentina	Rivadavia Department, Buenos Aires
Q16609	Rivera Department	department of Uruguay	Rivera Department
Q7337510	River Horse	artwork	River Horse (sculpture)
Q2120963	Riversdale	town in the Western Cape, South Africa	Riversdale, Western Cape
Q7338423	Riverside Art Museum		Riverside Art Museum
Q7338526	Riverside International Automotive Museum		Riverside International Automotive Museum
Q7338538	Riverside Metropolitan Museum		Riverside Metropolitan Museum
Q7338547	Riverside Museum		Riverside Museum
Q869784	Riverwalk Kitakyūshū		Riverwalk Kitakyūshū
Q667534	Riviersonderend		Riviersonderend
Q59222	Roanoke Colony		Roanoke Colony
Q3701603	Robba Fountain		Robba Fountain
Q7341304	Robert A. Taft Memorial	artwork by Wheeler Williams	Robert A. Taft Memorial
Q7341705	Robert B. Ferguson Museum of Mineralogy		Robert B. Ferguson Museum of Mineralogy
Q7342517	Robert Burns	artwork by William Grant Stevenson	Robert Burns (Stevenson)
Q7342670	Robert C. Williams Paper Museum		Robert C. Williams Paper Museum
Q14688782	Robert Dale Owen Memorial	artwork by Frances Goodwin	Robert Dale Owen Memorial
Q7343328	Robert D. Orr	artwork by Don Ingle	Robert D. Orr (bust)
Q999033	Robert E. Howard Museum		Robert E. Howard Museum
Q7344065	Robert Emmet	artwork by Jerome Connor	Robert Emmet (Connor)
Q679041	Robert Koch Institute		Robert Koch Institute
Q7347808	Robert Morris	sculpture by Paul Wayland Bartlett	Robert Morris (Bartlett)
Q7347853	Robert Mouawad Private Museum		Robert Mouawad Private Museum
Q2096823	Robertson	town in the Western Cape, South Africa	Robertson, Western Cape
Q587227	Rocha		Rocha, Rio de Janeiro
Q3939620	Rocha Miranda		Rocha Miranda
Q1686026	Rochdale Society of Equitable Pioneers	consumer co-operative	Rochdale Society of Equitable Pioneers
Q179191	Rock and Roll Hall of Fame	museum located on the shore of Lake Erie in downtown Cleveland, Ohio, United States	Rock and Roll Hall of Fame
Q1430185	Rockefeller Museum	archaeological museum located in East Jerusalem	Rockefeller Museum
Q7355143	Rocket Thrower	sculpture by Donald De Lue	Rocket Thrower
Q505422	Rockingham County	county in North Carolina, United States	Rockingham County, North Carolina
Q54438	Rockingham County	county in New Hampshire	Rockingham County, New Hampshire
Q7355435	Rockland Center for the Arts	cultural center in West Nyack, Rockland County, New York	Rockland Center for the Arts
Q7354549	Rock Ledge		Rock Ledge (Norwalk, Connecticut)
Q2160744	Rockpile AVA	wine region in California	Rockpile AVA
Q1321619	Rodin Museum	museum located in Philadelphia, Pennsylvania	Rodin Museum
Q193318	Rodniki		Rodniki, Ivanovo Oblast
Q1909224	Rødovre station	Copenhagen S-train station	Rødovre station
Q153402	Roer	former French department (1797-1814)	Roer (department)
Q7357822	Roger B. Taney	artwork by William Henry Rinehart	Roger B. Taney (sculpture)
Q455642	Roggenburg Abbey		Roggenburg Abbey
Q3107443	Röhsska Museum		Röhsska Museum
Q1693963	Rokiškis	city in northeastern Lithuania	Rokiškis
Q7360060	Rokkō Alpine Botanical Garden		Rokkō Alpine Botanical Garden
Q472975	Rök Runestone		Rök Runestone
Q2164265	Rolls-Royce Museum		Rolls-Royce Museum
Q1252781	Roma	metro station in Lisbon, Portugal	Roma (Lisbon Metro)
Q473677	Roma Abbey		Roma Abbey
Q185103	Roman Britain	part of the island of Great Britain controlled by the Roman Empire	Roman Britain
Q7361602	Roman Bronze Works		Roman Bronze Works
Q868767	Roman Catholic Diocese of Evansville	a Catholic diocese in the U.S. state of Indiana	Roman Catholic Diocese of Evansville
Q872854	Roman Catholic Diocese of Nakhon Sawan		Roman Catholic Diocese of Nakhon Sawan
Q262415	Roman Catholic Diocese of Passau		Roman Catholic Diocese of Passau
Q876114	Roman Catholic Diocese of Santa Rosa in California	diocese of the Roman Catholic Church	Roman Catholic Diocese of Santa Rosa in California
Q876861	Roman Catholic Diocese of Surat Thani		Roman Catholic Diocese of Surat Thani
Q218	Romania	country in Europe	Romania
Q7362097	Roman Museum		Canterbury Roman Museum
Q878029	Romano-Germanic Central Museum		Romano-Germanic Central Museum (Mainz)
Q707955	Romano-Germanic Museum		Romano-Germanic Museum
Q1558632	Rome	former French department in Italy (1810-1814)	Rome (department)
Q2137328	Ronneby Airport		Ronneby Airport
Q515373	Ronneby Municipality	municipality in Blekinge County, Sweden	Ronneby Municipality
Q2166182	Roodepoort		Roodepoort
Q2474400	Rooi-Els, Western Cape		Rooi-Els, Western Cape
Q7366439	Roosevelt Field	airbase (1916-1920) and airport (1920-1951) near New York City	Roosevelt Field (airport)
Q12739584	Roossenekal		Roossenekal
Q7366737	Roper Mountain Science Center		Roper Mountain Science Center
Q1071084	Roppongi Hills		Roppongi Hills
Q2037690	Ropsten metro station	metro station in northern Stockholm	Ropsten metro station
Q220668	Roquebrune-Cap-Martin	commune in Alpes-Maritimes, France	Roquebrune-Cap-Martin
Q1432914	Rörstrand		Rörstrand
Q7367208	Rosalie Whyel Museum of Doll Art		Rosalie Whyel Museum of Doll Art
Q7367381	Rosario Board of Trade		Rosario Board of Trade
Q514140	Rosatom Nuclear Energy State Corporation	Russian state corporation (a non-profit entity type) established in 2007	Rosatom
Q315313	Roscheider Hof Open Air Museum		Roscheider Hof Open Air Museum
Q7367636	Rose Art Museum	art museum in Waltham, Massachusetts	Rose Art Museum
Q3813702	Rosebud Indian Reservation		Rosebud Indian Reservation
Q7368313	Rosemary Berkel and Harry L. Crisp II Museum		Rosemary Berkel and Harry L. Crisp II Museum
Q1135243	Rosenbach Museum & Library	museum and library in Philadelphia, Pennsylvania	Rosenbach Museum & Library
Q744615	Rosenbad	building used for the Swedish Government Offices, Stockholm, Sweden	Rosenbad
Q7368524	Rosenberg's Department Store	historic building in Santa Rosa, California	Rosenberg's Department Store
Q7368551	Rosendal, Free State		Rosendal, Free State
Q59482	Rosendal Palace	palace on Djurgården in Stockholm, Sweden	Rosendal Palace
Q1934091	Rosersberg Palace		Rosersberg Palace
Q12067575	Roseville	suburb on the Upper North Shore of Sydney in the state of New South Wales	Roseville, New South Wales
Q193363	Roshal		Roshal (town)
Q3623013	Roshchinsky, Samara Oblast		Roshchinsky, Samara Oblast
Q22990	Rosheim	commune in France	Rosheim
Q168202	Rosh HaAyin	city in Israel	Rosh HaAyin
Q510810	Roskilde Municipality	municipality in Sjælland, eastern Denmark	Roskilde Municipality
Q5427475	Roslagen Air Wing	1926-1974 Swedish Air Force wing	F 2 Hägernäs
Q1025893	Roslyakovo		Roslyakovo, Murmansk Oblast
Q1002974	Ross	town in the Midlands of the state of Tasmania in Australia	Ross, Tasmania
Q3813381	Ross House Museum		Ross House Museum
Q1563072	Rossiya Theatre		Rossiya Theatre
Q908	Rostov-on-Don	Russian city	Rostov-on-Don
Q7370118	Roswell Museum and Art Center		Roswell Museum and Art Center
Q478794	Rot an der Rot Abbey		Rot an der Rot Abbey
Q885093	Rotenhan Castle		Rotenhan Castle
Q801382	Rotterdam Alexander railway station	metro station in Rotterdam, Netherlands	Rotterdam Alexander railway station
Q801388	Rotterdam Centraal railway station	metro station in Rotterdam, Netherlands	Rotterdam Centraal railway station
Q7370665	Rotterdam Noord	railway station in Rotterdam, the Netherlands	Rotterdam Noord railway station
Q946123	Rotterdamsche Droogdok Maatschappij		Rotterdamsche Droogdok Maatschappij
Q82960	Rottweil	Town in the District of Rottweil, Baden-Württemberg, Germany	Rottweil
Q459763	Rotuma		Rotuma
Q7370709	Rotunda Museum		Rotunda Museum
Q3458646	Rough and Ready		Rough and Ready, California
Q7371257	Roundhouse Railroad Museum		Roundhouse Railroad Museum
