Q4502139	James A. Michener Art Museum	museum in Doylestown, Pennsylvania	James A. Michener Art Museum
Q798175	Bach House	museum in Eisenach, Thuringia, Germany	Bach House (Eisenach)
Q7728872	The Danish Immigrant Museum	museum in Elk Horn, Iowa	Museum of Danish America
Q5388270	Erie Art Museum	museum in Erie, Pennsylvania	Erie Art Museum
Q1968666	National Museum of Eritrea	museum in Eritrea	National Museum of Eritrea
Q125634	Museum Folkwang	museum in Essen, Germany	Museum Folkwang
Q6276990	Jordan Schnitzer Museum of Art	museum in Eugene, Oregon	Jordan Schnitzer Museum of Art
Q6475803	Lake Eustis Museum of Art	museum in Eustis, Florida	Lake Eustis Museum of Art
Q1906417	Mary and Leigh Block Museum of Art	museum in Evanston, Illinois	Mary and Leigh Block Museum of Art
Q4883509	Bellarmine Museum of Art	museum in Fairfield, Connecticut	Bellarmine Museum of Art
Q5472294	Fort Wayne Museum of Art	museum in Fort Wayne, Indiana	Fort Wayne Museum of Art
Q2365880	Museum of Fine Arts	museum in Ghent, Belgium	Museum of Fine Arts, Ghent
Q896268	Mathematikum	museum in Giessen, Germany	Mathematikum
Q5359197	Museum of Fine Arts	museum in Gifu, Japan	Museum of Fine Arts, Gifu
Q7989293	Westmoreland Museum of American Art	museum in Greensburg, Pennsylvania	Westmoreland Museum of American Art
Q1952944	Museum of Grenoble	museum in Grenoble, France	Museum of Grenoble
Q474563	Teylers Museum	Museum in Haarlem	Teylers Museum
Q314082	Lower Saxony State Museum	museum in Hannover	Lower Saxony State Museum
Q403080	Wadsworth Atheneum	museum in Hartford, Connecticut	Wadsworth Atheneum
Q840886	Museum of Fine Arts	museum in Heroes' Square, Budapest, Hungary	Museum of Fine Arts (Budapest)
Q1565911	Museum of Fine Arts	museum in Houston, USA	Museum of Fine Arts, Houston
Q5999753	Illinois State Museum	museum in Illinois	Illinois State Museum
Q6023430	Indiana State Museum	museum in Indianapolis, Indiana	Indiana State Museum
Q8465860	Aceh Museum	Museum in Indonesia	Aceh Museum
Q14714813	National Museum of Wildlife Art	museum in Jackson Hole, Wyoming	National Museum of Wildlife Art
Q3329582	Museum of Contemporary Art Jacksonville	museum in Jacksonville, Florida	Museum of Contemporary Art Jacksonville
Q5194095	Cummer Museum of Art and Gardens	museum in Jacksonville, Florida	Cummer Museum of Art and Gardens
Q2800358	Textile Museum	Museum in Jakarta	Textile Museum (Jakarta)
Q3330690	National Museum of Japanese History	museum in Japan	National Museum of Japanese History
Q8071796	Zigler Art Museum	museum in Jennings, Louisiana	Zigler Art Museum
Q5230554	David A. Zegeer Coal-Railroad Museum	museum in Kentucky, United States	David A. Zegeer Coal-Railroad Museum
Q15959888	Khon Kaen National Museum	museum in Khon Kaen, Thailand	Khon Kaen National Museum
Q195311	National Museum	museum in Krakow, Poland	National Museum, Kraków
Q14686372	Polk Museum of Art	museum in Lakeland, Florida	Polk Museum of Art
Q3192181	musée Matisse du Cateau-Cambrésis	museum in Le Cateau-Cambrésis, France	Matisse Museum (Le Cateau)
Q3329541	musée Malraux	museum in Le Havre, France	Museum of modern art André Malraux - MuMa
Q759169	Museum Boerhaave	Museum in Leiden	Museum Boerhaave
Q3329125	musée Crozatier	museum in Le Puy-en-Velay, France	Musée Crozatier
Q4868797	Bates College Museum of Art	museum in Lewiston, Maine	Bates College Museum of Art
Q1199924	National Maritime Museum	museum in London, England	National Maritime Museum
Q213322	Victoria and Albert Museum	museum in London, England	Victoria and Albert Museum
Q309388	Natural History Museum	museum in London, England	Natural History Museum, London
Q731616	National Army Museum	museum in London, England	National Army Museum
Q2918086	Geffrye Museum	museum in London, England, specialising in the history of the English domestic interior	Geffrye Museum
Q6373	British Museum	museum in London, England, with a permanent collection of over 8 million works	British Museum
Q1590419	Japanese American National Museum	museum in Los Angeles, California	Japanese American National Museum
Q4827110	Autry National Center	museum in Los Angeles, California	Autry National Center
Q5020212	California African American Museum	museum in Los Angeles, California	California African American Museum
Q677561	Hammer Museum	museum in Los Angeles, California	Hammer Museum
Q878754	St. Anne's Museum	museum in Lübeck, Germany	St. Anne's Museum, Lübeck
Q892727	Bonnefanten Museum	museum in Maastricht	Bonnefanten Museum
Q2356485	Åland Museum	museum in Mariehamn, Åland, Finland	Åland Museum
Q83013	Musée des beaux-arts de Marseille	museum in Marseille, France	Musée des beaux-arts de Marseille
Q5465717	Foosaner Art Museum	museum in Melbourne, Florida	Foosaner Art Museum
Q2694295	Immigration Museum	museum in Melbourne, Victoria, Australia	Immigration Museum, Melbourne
Q3329898	musée de la Cour d'Or	museum in Metz, France	Museums of Metz
Q4867942	Bass Museum	museum in Miami Beach, Florida	Bass Museum
Q2178180	Wolfsonian-FIU	museum in Miami, Florida	Wolfsonian-FIU
Q3089259	Frost Art Museum	museum in Miami, Florida	Frost Art Museum
Q7688645	Taube Museum of Art	museum in Minot, North Dakota	Taube Museum of Art
Q2034395	Belarusian National History and Culture Museum	museum in Minsk, Belarus	Belarusian National History Museum
Q1638035	Memorial Museum of Astronautics	museum in Moscow dedicated to space exploration	Memorial Museum of Cosmonautics
Q183334	Tretyakov Gallery	museum in Moscow, Russia	Tretyakov Gallery
Q3329574	Mougins Museum of Classical Art	museum in Mougins, France	Mougins Museum of Classical Art
Q5238285	David Owsley Museum of Art Ball State University	museum in Muncie, Indiana	David Owsley Museum of Art Ball State University
Q4617100	Okinawa Prefectural Museum & Art Museum	museum in Naha City	Okinawa Prefectural Museum
Q290549	Museo Nazionale di Capodimonte	museum in Naples	Museo di Capodimonte
Q1568434	Yale University Art Gallery	museum in New Haven, Connecticut	Yale University Art Gallery
Q2063082	New Orleans Museum of Art	museum in New Orleans, Louisiana	New Orleans Museum of Art
Q2390897	Ogden Museum of Southern Art	museum in New Orleans, Louisiana	Ogden Museum of Southern Art
Q592116	Jewish Museum	Museum in New York	Jewish Museum (Manhattan)
Q1138030	The Cloisters	museum in New York City	The Cloisters
Q6973870	National Jazz Museum in Harlem	museum in New York City	National Jazz Museum in Harlem
Q1129820	Cooper–Hewitt, Smithsonian Design Museum	museum in New York, New York	Cooper–Hewitt, Smithsonian Design Museum
Q464354	American Folk Art Museum	museum in New York, New York	American Folk Art Museum
Q5262546	Derfner Judaica Museum	museum in New York, New York	Derfner Judaica Museum
Q59468	Neue Galerie	museum in New York, New York	Neue Galerie New York
Q63751	Rubin Museum of Art	museum in New York, New York	Rubin Museum of Art
Q836080	Noguchi Museum	museum in New York, New York	Noguchi Museum
Q903403	Studio Museum Harlem	museum in New York, New York	Studio Museum in Harlem
Q936859	musée d'art moderne et d'art contemporain de Nice	museum in Nice, France	Musée d'art moderne et d'art contemporain
Q1045385	Carré d'art	museum in Nîmes, France	Carré d'Art
Q3330216	musée des beaux-arts de Nîmes	museum in Nîmes, France	Musée des Beaux-Arts de Nîmes
Q588474	Massachusetts Museum of Contemporary Art	museum in North Adams, Massachusetts	Massachusetts Museum of Contemporary Art
Q3330548	Museum of Contemporary Art	museum in North Miami, Florida	Museum of Contemporary Art, North Miami
Q877714	Oakland Museum of California	museum in Oakland, California	Oakland Museum of California
Q3816734	Allen Memorial Art Museum	museum in Oberlin, Ohio	Allen Memorial Art Museum
Q4781404	Appleton Museum of Art	museum in Ocala, Florida	Appleton Museum of Art
Q7103142	Orlando Museum of Art	museum in Orlando, Florida	Orlando Museum of Art
Q5928790	Hudson Museum	museum in Orono, Maine	Hudson Museum
Q5357419	Oskarshamn Maritime Museum	museum in Oskarshamn, Sweden	Oskarshamn Maritime Museum
Q961220	Viking Ship Museum	museum in Oslo	Viking Ship Museum (Oslo)
Q1572452	musée Cognacq-Jay	museum in Paris, France	Musée Cognacq-Jay
Q1667022	musée Cernuschi	museum in Paris, France	Musée Cernuschi
Q167863	musée du quai Branly	museum in Paris, France	Musée du quai Branly
Q2714932	musée de la vie romantique	museum in Paris, France	Musée de la Vie Romantique
Q3100297	maison européenne de la photographie	museum in Paris, France	Maison européenne de la photographie
Q640447	Carnavalet Museum	museum in Paris, France	Carnavalet Museum
Q650519	musée Rodin	museum in Paris, France	Musée Rodin
Q820892	Petit Palais	museum in Paris, France	Petit Palais
Q857276	musée d'art moderne de la Ville de Paris	museum in Paris, France	Musée d'Art Moderne de la Ville de Paris
Q860166	Arab World Institute	Museum in Paris, France	Arab World Institute
Q15961625	Pasadena Museum of History	museum in Pasadena, California	Pasadena Museum of History
Q1752085	Norton Simon Museum	museum in Pasadena, California	Norton Simon Museum
Q7164697	Pensacola Museum of Art	museum in Pensacola, Florida	Pensacola Museum of Art
Q2424929	Woodmere Art Museum	museum in Philadelphia, Pennsylvania	Woodmere Art Museum
Q510324	Philadelphia Museum of Art	museum in Philadelphia, Pennsylvania	Philadelphia Museum of Art
Q7809817	Titanic museum (Pigeon Forge, Tennessee)	Museum in Pigeon Forge, Tennessee, relating to the RMS Titanic	Titanic museum (Pigeon Forge, Tennessee)
Q1043967	Carnegie Museum of Art	museum in Pittsburgh, Pennsylvania	Carnegie Museum of Art
Q751172	Andy Warhol Museum	museum in Pittsburgh, Pennsylvania	The Andy Warhol Museum
Q279049	Portland Art Museum	museum in Portland, Oregon	Portland Art Museum
Q1141468	National Museum Soares dos Reis	museum in Porto, Portugal	Soares dos Reis National Museum
Q1419555	National Gallery in Prague	museum in Prague	National Gallery in Prague
Q7278389	Raahe Museum	museum in Raahe, Finland	Raahe Museum
Q1459878	North Carolina Museum of Art	museum in Raleigh, North Carolina	North Carolina Museum of Art
Q3098373	Museum of Fine Arts of Rennes	museum in Rennes, France	Museum of Fine Arts of Rennes
Q4013975	Virginia Museum of Fine Arts	museum in Richmond, Virginia	Virginia Museum of Fine Arts
Q1850416	National Museum of Brazil	museum in Río de Janeiro, Brazil	National Museum of Brazil
Q7688652	Taubman Museum of Art	museum in Roanoke, Virginia	Taubman Museum of Art
Q7073550	Oak Hill & The Martha Berry Museum	museum in Rome, Georgia	Oak Hill & The Martha Berry Museum
Q1135392	National Museum of Rome	museum in Rome, Italy	National Roman Museum
Q1668856	Kunsthal	museum in Rotterdam, Netherlands	Kunsthal
Q3086934	musée des beaux-arts de Rouen	museum in Rouen, France	Musée des Beaux-Arts de Rouen
Q5021044	California State Military Museum	museum in Sacramento, California	California State Military Museum
Q132783	Hermitage Museum	museum in Saint Petersburg, Russia	Hermitage Museum
Q5291798	Reynolda House Museum of American Art	museum in Salem, North Carolina	Reynolda House Museum of American Art
Q5642975	Hallie Ford Museum of Art	museum in Salem, Oregon	Hallie Ford Museum of Art
Q7413263	San Angelo Museum of Fine Arts	museum in San Angelo, Texas	San Angelo Museum of Fine Arts
Q1647706	San Antonio Museum of Art	museum in San Antonio, Texas	San Antonio Museum of Art
Q1368166	San Diego Museum of Art	museum in San Diego, California	San Diego Museum of Art
Q3329587	Museum of Contemporary Art San Diego	museum in San Diego, California	Museum of Contemporary Art San Diego
Q3330638	Maritime Museum of San Diego	museum in San Diego, California	Maritime Museum of San Diego
Q585462	Timken Museum of Art	museum in San Diego, California	Timken Museum of Art
Q6864705	Mingei International Museum	museum in San Diego, California	Mingei International Museum
Q206518	Exploratorium	museum in San Francisco	Exploratorium
Q1045990	Cartoon Art Museum	museum in San Francisco, California	Cartoon Art Museum
Q11073602	Museo ItaloAmericano	museum in San Francisco, California	Museo ItaloAmericano
Q2415048	The Walt Disney Family Museum	museum in San Francisco, California	The Walt Disney Family Museum
Q2468251	Legion of Honor	museum in San Francisco, California	Legion of Honor (museum)
Q5164991	Contemporary Jewish Museum	museum in San Francisco, California	Contemporary Jewish Museum
Q6158083	Japanese American Museum of San Jose	museum in San Jose, California	Japanese American Museum of San Jose
Q4950904	Bowers Museum	museum in Santa Ana, California	Bowers Museum
Q7122353	Pacific Coast Air Museum	museum in Santa Rosa, California	Pacific Coast Air Museum
Q7562173	Sonoma County Museum	museum in Santa Rosa, California	Sonoma County Museum
Q2422767	SCAD Museum of Art	museum in Savannah, Georgia	SCAD Museum of Art
Q880898	Museum Georg Schäfer	museum in Schweinfurt, Germany	Museum Georg Schäfer
Q6721375	Mabee-Gerrer Museum of Art	museum in Shawnee, Oklahoma	Mabee-Gerrer Museum of Art
Q3330767	Liaoning Provincial Museum	museum in Shenyang, People's Republic of China	Liaoning Provincial Museum
Q7274108	R. W. Norton Art Gallery	museum in Shreveport, Louisiana	R. W. Norton Art Gallery
Q850207	Brukenthal National Museum	museum in Sibiu, Romania	Brukenthal National Museum
Q4850159	Balay Negrense	museum in Silay City, Negros Occidental, Philippines	Balay Negrense
Q1143722	Dalí Theatre and Museum	museum in Spain	Dalí Theatre and Museum
Q15265207	Palmer Museum of Art	museum in State College, Pennsylvania	Palmer Museum of Art
Q1140168	Staten Island Museum	museum in Staten Island, New York	Staten Island Museum
Q1331646	Museum of Mediterranean and Near Eastern Antiquities	museum in Stockholm, Sweden	Medelhavsmuseet
Q1420103	Swedish Museum of Natural History	museum in Stockholm, Sweden	Swedish Museum of Natural History
Q1632115	Museum of Medieval Stockholm	museum in Stockholm, Sweden	Museum of Medieval Stockholm
Q1636176	Royal Armoury	museum in Stockholm, Sweden	Livrustkammaren
Q1647895	Maritime Museum	museum in Stockholm, Sweden	Maritime Museum (Stockholm)
Q1726607	Swedish Museum of National Antiquities	museum in Stockholm, Sweden	Swedish History Museum
Q1750428	Royal Coin Cabinet	museum in Stockholm, Sweden	Royal Coin Cabinet
Q177550	National Museum of Science and Technology	museum in Stockholm, Sweden	Swedish National Museum of Science and Technology
Q1890584	Strindberg Museum	museum in Stockholm, Sweden	Strindberg Museum
Q1933896	Stockholm City Museum	museum in Stockholm, Sweden	Stockholm City Museum
Q298289	Museum of Far Eastern Antiquities	museum in Stockholm, Sweden	Museum of Far Eastern Antiquities, Stockholm
Q378377	Museum of World Culture	museum in Stockholm, Sweden	Museum of World Culture
Q690002	Swedish Army Museum	museum in Stockholm, Sweden	Swedish Army Museum
Q7618027	Stockholm Music and Theatre Museum	museum in Stockholm, Sweden	Stockholm Music Museum
Q901371	Vasa Museum	museum in Stockholm, Sweden	Vasa Museum
Q1142142	Nordiska museet	Museum in Stockholm, Sweden	Nordic Museum
Q1954748	Museum of Fine Arts	museum in St. Petersburg, Florida	Museum of Fine Arts (St. Petersburg, Florida)
Q674427	Salvador Dali Museum	museum in St. Petersburg, Florida, USA	Salvador Dalí Museum
Q2802195	National Museum, Szczecin	museum in Szczecin, Poland	National Museum, Szczecin
Q15528754	Estonian Firefighting Museum	museum in Tallinn	Estonian Firefighting Museum
Q7681719	Tampa Museum of Art	museum in Tampa, Florida	Tampa Museum of Art
Q6516373	Leepa-Rattner Museum of Art	museum in Tarpon Springs, Florida	Leepa-Rattner Museum of Art
Q2028327	Art Museum of Georgia	museum in Tbilisi, Georgia	Art Museum of Georgia
Q1051293	Shanghai Museum	museum in the Huangpu District of Shanghai, China	Shanghai Museum
Q1743116	Toledo Museum of Art	museum in Toledo, Ohio	Toledo Museum of Art
Q2274725	Museum of Santa Cruz	museum in Toledo. Spain	Museum of Santa Cruz
Q2404549	musée des beaux-arts de Tours	museum in Tours, France	Musée des Beaux-Arts de Tours
Q3329650	musée d'art moderne de Troyes	museum in Troyes, France	Musée d'art moderne de Troyes
Q7495470	Sherwin Miller Museum of Jewish Art	museum in Tulsa, Oklahoma	Sherwin Miller Museum of Jewish Art
Q19877	Museo Egizio	museum in Turin, Italy	Museo Egizio
Q1581475	National Sculpture Museum	museum in Valladolid, Spain	National Sculpture Museum (Valladolid)
Q7922318	Vero Beach Museum of Art	museum in Vero Beach, Florida	Vero Beach Museum of Art
Q2518724	Castelvecchio Museum	museum in Verona, Italy	Castelvecchio Museum
Q688704	Museum of Natural History	museum in Vienna	Naturhistorisches Museum
Q526170	Biblioteca Museu Víctor Balaguer	museum in Vilanova i la Geltrú, Spain	Biblioteca Museu Víctor Balaguer
Q153306	National Museum in Warsaw	museum in Warsaw, Poland	National Museum, Warsaw
Q3692546	Fryderyk Chopin Museum	museum in Warsaw, Poland, dedicated to the composer Frédéric Chopin	Fryderyk Chopin Museum
Q15961647	Market Hall Museum	museum in Warwick, UK	Market Hall Museum, Warwick
Q1075141	National Museum of the American Indian	museum in Washington, D.C.	National Museum of the American Indian
Q148584	National Museum of American History	museum in Washington, D.C.	National Museum of American History
Q238990	United States Holocaust Memorial Museum	museum in Washington, D.C.	United States Holocaust Memorial Museum
Q3073495	National Museum of African American History and Culture	museum in Washington, D.C.	National Museum of African American History and Culture
Q3798323	DAR Museum	museum in Washington, D.C.	DAR Museum
Q3798457	Interior Museum	museum in Washington, D.C.	Interior Museum
Q5465008	Fondo del Sol	museum in Washington, D.C.	Fondo del Sol
Q578485	The Phillips Collection	museum in Washington, D.C.	The Phillips Collection
Q5142014	Colby College Museum of Art	museum in Waterville, Maine	Colby College Museum of Art
Q3878590	Norton Museum of Art	museum in West Palm Beach, Florida	Norton Museum of Art
Q4974674	Brooklands Museum	museum in Weybridge, Surrey, England	Brooklands Museum
Q5079149	Charles Hosmer Morse Museum of American Art	museum in Winter Park, Florida	Charles Hosmer Morse Museum of American Art
Q5171521	Cornell Fine Arts Museum	museum in Winter Park, Florida	Cornell Fine Arts Museum
Q1329563	National Museum	Museum in Wrocław, Poland	National Museum, Wrocław
Q5002627	Butler Institute of American Art	museum in Youngstown, Ohio	Butler Institute of American Art
Q1122595	Field Museum of Natural History	museum is in Chicago, Illinois, United States	Field Museum of Natural History
Q7933650	Virasat-e-Khalsa	museum located in Anandpur Sahib	Virasat-e-Khalsa
Q11643	Museum of Bad Art	museum located in Massachusetts, United States	Museum of Bad Art
Q5016554	Shiki Memorial Museum	museum located in Matsuyama, Ehime prefecture, Japan	Shiki Memorial Museum
Q2991098	National Gandhi Museum	museum located in New Delhi, India showcasing the life and principles of Mahatma Gandhi	National Gandhi Museum
Q1061142	El Museo del Barrio	museum located in New York, New York	El Museo del Barrio
Q3330421	Panama Canal Museum	museum located in Panama City, Panama	Panama Canal Museum
Q1321619	Rodin Museum	museum located in Philadelphia, Pennsylvania	Rodin Museum
Q5099572	China Art Museum	museum located in Pudong, Shanghai, China	China Art Museum
Q657915	Charles M. Schulz Museum and Research Center	museum located in Santa Rosa, California	Charles M. Schulz Museum and Research Center
Q179191	Rock and Roll Hall of Fame	museum located on the shore of Lake Erie in downtown Cleveland, Ohio, United States	Rock and Roll Hall of Fame
Q574961	Frans Hals Museum	Museum of 17th century art in Haarlem, the Netherlands	Frans Hals Museum
Q1496027	Pointe-à-Callière Museum	museum of archaeology and history in Old Montreal, Quebec	Pointe-à-Callière Museum
Q1068063	National Gallery of Canada	museum of art in Ottawa	National Gallery of Canada
Q371908	Albertina	museum of art in the Innere Stadt of Vienna, Austria	Albertina
Q1103550	Pinacoteca Nazionale di Bologna	museum of arts in Bologna	Pinacoteca Nazionale di Bologna
Q693591	Kunsthalle Bremen	museum of arts in Bremen	Kunsthalle Bremen
Q2843748	musée Ingres	museum of arts in France	Musée Ingres
Q656296	Galerie nationale du Jeu de Paume	museum of contemporary art in Paris, France	Galerie nationale du Jeu de Paume
Q1291533	Ethnographic Museum	museum of ethnography in Belgrade	Ethnographic Museum, Belgrade
Q4872	Pushkin Museum	museum of European art in Moscow	Pushkin Museum
Q896052	Museum für Kunst und Gewerbe Hamburg	museum of fine, applied and decorative arts in Hamburg, Germany	Museum für Kunst und Gewerbe Hamburg
Q2400378	Musée Jenisch	museum of fine arts and prints at Vevey, Vaud, Switzerland	Musée Jenisch
Q688335	Deutsches Historisches Museum	Museum of German history	Deutsches Historisches Museum
Q826520	Bishop Museum	Museum of history and science	Bishop Museum
Q157003	Jewish Museum	museum of Jewish life	Jewish Museum, Berlin
Q1395176	Royal Museum of the Armed Forces and of Military History	museum of military history in Cinquantenaire, Brussels, Belgium	Royal Museum of the Armed Forces and Military History
Q867072	Fundació Joan Miró	museum of modern art about Joan Miró	Fundació Joan Miró
Q1955758	Mudam	Museum of modern art in Luxembourg City, Luxembourg	Mudam
Q2110553	Ateneo Art Gallery	museum of modern art of the Ateneo de Manila University, Philippines	Ateneo Art Gallery
Q1814467	Redpath Museum	museum of natural history in Montreal, Quebec, Canada	Redpath Museum
Q1889428	musée des monuments français	museum of plaster casts of French monuments	Musée national des Monuments Français
Q2024016	York Castle Museum	Museum of social and military history in York, England	York Castle Museum
Q5019871	Calico Museum of Textiles	museum of textiles at Ahmedabad, Gujarat, India	Calico Museum of Textiles
Q4697959	Air Force Space & Missile Museum	museum of the American space program	Air Force Space & Missile Museum
Q5602684	Green Howards Regimental Museum	museum of the Green Howards infantry regiment of the British Army	Green Howards Regimental Museum
Q2147196	Reynolds-Alberta Museum	museum of transportation, aviation, agriculture, and industry in Wetaskiwin, Alberta, Canada	Reynolds-Alberta Museum
Q649250	Royal Ontario Museum	museum of world culture and natural history based in Toronto, Ontario	Royal Ontario Museum
Q2743819	ABBA: The Museum	museum on Djurgården in Stockholm, Sweden	ABBA: The Museum
Q3556988	Archaeological Museum of Delos	museum on the island of Delos, Greece	Archaeological Museum of Delos
Q941250	Fram Museum	museum on the peninsula of Bygdøy in Oslo, Norway	Fram Museum
Q182955	Vatican Museums	museums of the Vatican City	Vatican Museums
Q27901	German Music Archive	music archive	German Music Archive
Q955172	Criteria Studios	music-recording studio	Criteria Studios
Q5888137	Home	music venue and nightclub	Home (nightclub)
Q3044253	WWOR-TV	MyNetworkTV station in Secaucus, New Jersey, USA	WWOR-TV
Q2150573	Unterelsaß	name for the central district (Bezirk) of the imperial territory of Elsaß-Lothringen (Alsace-Lorraine) in the German Empire from 1871 to 1918	Unterelsaß
Q190522	Somogy County	name of an administrative county (comitatus or megye) in present Hungary, and also in the former Kingdom of Hungary	Somogy County
Q142965	Portuguese Timor	Name of the Portuguese colony, now known as East Timor (Timor-Leste), an independent country	Portuguese Timor
Q901974	Free City of Danzig	Napoleonic semi-independent city state	Free City of Danzig (Napoleonic)
Q152115	Duchy of Warsaw	napoleonic state 1807-1815	Duchy of Warsaw
Q15091408	Archive of Serbia	national archive of Serbia	Archive of Serbia
Q942713	Scottish National Gallery	national art gallery of Scotland in Edinburgh	Scottish National Gallery
Q2095405	Pinacoteca Nazionale	national art museum in Siena	Pinacoteca Nazionale (Siena)
Q1954370	Museu Nacional de Belas Artes	national art museum in the city of Rio de Janeiro, Brazil	Museu Nacional de Belas Artes
Q214867	National Gallery of Art	national art museum in Washington, D.C.	National Gallery of Art
Q861252	Museu Nacional d'Art de Catalunya	National Art Museum of Catalonia	Museu Nacional d'Art de Catalunya
Q477675	National Diet Library	national library in Japan	National Diet Library
Q620803	King Fahd National Library	national library located in Riyadh, Saudi Arabia	King Fahd National Library
Q1526131	Koninklijke Bibliotheek	National Library of the Netherlands	National Library of the Netherlands
Q1895953	Musée National d'Art Moderne	national museum for modern art of France located in the Centre Pompidou in Paris	Musée National d'Art Moderne
Q633033	Asian Civilisations Museum	National Museum institution in Singapore	Asian Civilisations Museum
Q702489	Berchtesgaden National Park	national park in Germany	Berchtesgaden National Park
Q702528	Hainich National Park	national park in Germany	Hainich National Park
Q705097	Eifel National Park	national park in Germany	Eifel National Park
Q2051996	Mont-Saint-Bruno National Park	national park in Quebec	Mont-Saint-Bruno National Park
Q702566	Saxon Switzerland National Park	national park in Saxony, Germany	Saxon Switzerland National Park
Q530084	Queen Elizabeth National Park	national park in Uganda	Queen Elizabeth National Park
Q175688	Congaree National Park	national park located in South Carolina	Congaree National Park
Q789743	Auyuittuq National Park	national park located on Baffin Island, Canada	Auyuittuq National Park
Q1798539	La Mauricie National Park	national park of Canada located in Quebec	La Mauricie National Park
Q706721	Schleswig-Holstein Wadden Sea National Park	national park of Germany	Schleswig-Holstein Wadden Sea National Park
Q170269	Bic National Park	national park of Quebec, Canada	Bic National Park
Q18169	Korail	national railroad operator in South Korea	Korail
Q39913	Seoul National University	national research university located in Seoul, Korea	Seoul National University
Q3457304	Suffield National Wildlife Area	national wildlife area in Alberta, Canada	Suffield National Wildlife Area
Q3089739	Cap Tourmente National Wildlife Area	national wildlife area of Canada located in Quebec	Cap Tourmente National Wildlife Area
Q70802	French Third Republic	nation of  France from 1870 to 1940	French Third Republic
Q129107	Multinational Corps Northeast	NATO corps based in Poland	Multinational Corps Northeast
Q1954759	Museum of Vertebrate Zoology	natural history museum at the University of California, Berkeley, USA	Museum of Vertebrate Zoology
Q6033599	Natural History Museum	natural history museum in Ireland	Natural History Museum (Ireland)
Q122945	Peabody Museum of Natural History	Natural history museum of Yale University in New Haven, Connecticut, USA	Peabody Museum of Natural History
Q4832137	Azalea State Natural Reserve	nature reserve in California	Azalea State Natural Reserve
Q1492789	Léon-Provancher Ecological Reserve	nature reserve in Quebec, Canada	Léon-Provancher Ecological Reserve
Q7577111	Spielplatz	naturist resort in United Kingdom	Spielplatz
Q3337219	Naval Station Great Lakes	naval training base for the United States Navy near Chicago, Illinois, USA	Naval Station Great Lakes
Q582868	Ammochostos Stadium	Nea Salamina FC's home ground	Ammochostos Stadium
Q1857990	Pyrohiv	neighborhood in Kiev, Ukraine	Pyrohiv
Q519320	Joá	neighborhood in the South Zone of Rio de Janeiro, Brazil	Joá
Q1762433	Deodoro	neighborhood of Rio de Janeiro, Brazil	Deodoro, Rio de Janeiro
Q1762451	Cosmos	neighborhood of Rio de Janeiro, Brazil	Cosmos, Rio de Janeiro
Q3902731	Piedade	neighborhood of Rio de Janeiro, Brazil	Piedade, Rio de Janeiro
Q2418250	Bo-Kaap	neighbourhood in Cape Town, South Africa	Bo-Kaap
Q2900311	Ma'alot Dafna	neighbourhood of Jerusalem	Ma'alot Dafna
Q136661	Zaanse Schans	neighbourhood of Zaandam, Netherlands	Zaanse Schans
Q2442457	NKI	Netherlands Cancer Institute	Netherlands Cancer Institute
Q1776792	Knaack club	nightclub in Berlin, Germany	Knaack club
Q6400449	Khao Tha Phet	non-hunting area in Surat Thani province, Thailand	Khao Tha Phet
Q461	Internet Archive	non-profit digital library	Internet Archive
Q2180254	Institut Néerlandais	non-profit institution in Paris devoted to the promotion of Dutch art and culture	Institut Néerlandais
Q842828	Asia Society	non-profit organization based in New York, New York	Asia Society
Q7414058	San Francisco LGBT Community Center	non-profit organization located in San Francisco, California	San Francisco LGBT Community Center
Q7095994	Open Data Institute	non-profit private company limited by guarante	Open Data Institute
Q5321771	E. C. Dahls Brewery	Norwegian brewery	E. C. Dahls Brewery
Q155515	Kokhma	Nowo-Talice	Kokhma
Q1796231	R1	nuclear reactor in Sweden	R1 (nuclear reactor)
Q1245805	Philae obelisk	obelisk found at Philae, Egypt	Philae obelisk
Q178114	Washington Monument	obelisk on the National Mall in Washington, D.C.	Washington Monument
Q1154923	Helsinki University Observatory	observatory in Helsinki, Finland	Helsinki University Observatory
Q211274	People's Republic of Poland	official name of Poland from 1952 to 1989	Polish People's Republic
Q145093	Apostolic Palace	official residence of the Pope in Vatican City	Apostolic Palace
Q43250	Gestapo	official secret police of Nazi Germany	Gestapo
Q28084	Gaya confederacy	Old confederacy of Korea	Gaya confederacy
Q31519	Charles University in Prague	oldest and largest university in the Czech Republic	Charles University in Prague
Q499427	Göksholm	oldest inhabited house in Sweden	Göksholm
Q1257931	Dreikönigsgymnasium	oldest secondary school in Cologne	Dreikönigsgymnasium
Q1349150	National University of Mongolia	oldest university in Mongolia	National University of Mongolia
Q658192	Vilnius University	oldest university in the Baltic states	Vilnius University
Q28370	Goguryeo	Old kingdom of Korea.	Goguryeo
Q28456	Silla	Old kingdom of Korea.	Silla
Q28025	Ryukyu Kingdom	Old Kingdom of Ryukyu.	Ryukyu Kingdom
Q550592	Municipio I	one of 15 boroughs of Rome	Municipio I
Q133356	Ukrainian Soviet Socialist Republic	one of fifteen constituent republics of the Soviet Union (USSR); founding member of the United Nations Organization in 1945	Ukrainian Soviet Socialist Republic
